device_id,n_rows,Subject_ID_D
a0380f7b-3ba4-428a-b8e8-f0f5c88ad154,16,NOT_MAPPED
a9602601-8a67-4bd0-a4e9-5c4ba3cffbfc,16,NOT_MAPPED
ae0e30f9-18b9-489d-af4f-bb0f3bfaaf69,16,NOT_MAPPED
c4344d93-43e8-461b-82d3-a6c91fa557ed,16,NOT_MAPPED
c7dd24ff-4357-42af-b567-08ef788e0563,16,NOT_MAPPED
d5692deb-b412-41e2-a0fa-da8de8a021c9,16,NOT_MAPPED
d95b2c4e-b542-4fed-b894-5d2fe4ae3455,16,NOT_MAPPED
dd4d0674-8945-41d1-8581-64326e1a79e9,16,NOT_MAPPED
e1e738f5-13c3-44ac-a0ec-af77563062ed,16,NOT_MAPPED
e6e36bba-8bdf-4bb9-bc40-7e25f08b4590,16,NOT_MAPPED
ea6caf80-6486-41f4-8991-8158f3062b24,16,NOT_MAPPED
f447a8fb-8a9b-4df9-aef6-2c08569971c2,16,NOT_MAPPED
03e56990-4e8a-4c4a-933d-b7ac7b43acc0,15,NOT_MAPPED
08039e32-686b-49d8-a491-eade955b46ce,15,NOT_MAPPED
1c542a54-c395-4d74-a8c2-73f8139aa95c,15,NOT_MAPPED
1d7b4160-7013-47e9-b6a6-fb43e8b7f03b,15,NOT_MAPPED
3b61b862-1e09-4297-8d5e-8c94edb53c3d,15,NOT_MAPPED
3cf87745-8b11-4f5b-b434-559d3fae985d,15,NOT_MAPPED
3f8e5189-b3f6-4fed-8528-1154425db3fc,15,NOT_MAPPED
421570dd-7b36-4529-9f32-f72edf1fd5ff,15,NOT_MAPPED
4367a086-d637-42fc-adc3-ecedd10977ff,15,NOT_MAPPED
48316cf6-f206-4095-ad36-f5d56b55a392,15,NOT_MAPPED
4d81ccde-39b8-40aa-b905-f256274a582b,15,NOT_MAPPED
4f624afd-acfd-4f54-93d7-920faca25a8f,15,NOT_MAPPED
5e65dbf0-66a2-44e7-a3e2-7a61deafd889,15,NOT_MAPPED
651bd15a-a7a5-46b0-b2e1-2a63eedf946e,15,NOT_MAPPED
652cc99d-12b9-4b6a-a44d-604e1a0ed2b6,15,NOT_MAPPED
68066778-1f7c-4857-b88b-104fca83d1de,15,NOT_MAPPED
6a933313-32a6-410b-8515-d167b888deb5,15,NOT_MAPPED
7ed00745-9013-459c-9931-43b0e5ed1ade,15,NOT_MAPPED
84b0b2f8-f2ca-4351-9c83-9885bd485cf8,15,NOT_MAPPED
91fc3db7-7994-4583-b86c-63ddbd408dd9,15,NOT_MAPPED
93964a34-bd09-4904-a00e-c4ef5d4bf1fc,15,NOT_MAPPED
957e6cf1-e98d-4c69-8fe7-b20cd1e678ef,15,NOT_MAPPED
99705447-1050-429c-8e81-b1165030bfae,15,NOT_MAPPED
a9994015-58df-48bf-9150-671dc2328662,15,NOT_MAPPED
b4d6c45b-7938-4a8e-9d55-492b67e834f1,15,NOT_MAPPED
b6b95542-34da-439b-b8d7-9ab9e5251aae,15,NOT_MAPPED
c07f3fef-4eef-4fe6-82d5-3c299727899b,15,NOT_MAPPED
c54eb7d4-51b3-4211-9148-0a337b4cf3b4,15,NOT_MAPPED
c54f4309-a023-419c-89d5-95c2984f04f9,15,NOT_MAPPED
c85b65b6-8b56-4d23-b286-d0860c221bb7,15,NOT_MAPPED
c9fa6c22-9e98-4e7e-955d-a6036b82c277,15,NOT_MAPPED
d36fb60c-d85e-42be-9587-2c543013a46b,15,NOT_MAPPED
d5b5ddb5-d8a3-4ebb-b689-c5618eec8aa0,15,NOT_MAPPED
e6faa76d-730c-4af4-bbd2-017473c57b1f,15,NOT_MAPPED
f0e366ec-3611-490f-b348-56ba073186d2,15,NOT_MAPPED
f74e30ba-0ef9-4fa7-8185-7cfb66c0f26c,15,NOT_MAPPED
f95517de-2c55-4d11-a6a1-42c3d6ae5b65,15,NOT_MAPPED
fc6dc25e-a8a9-4b81-9443-119762ed0927,15,NOT_MAPPED
063f70ac-1cc0-474a-928b-6f0d8906a80b,14,NOT_MAPPED
0c34261b-fa01-4795-adae-2d17802a241c,14,NOT_MAPPED
19741995-3eec-41de-92b8-144d31140f9c,14,NOT_MAPPED
348f2558-7bcd-4a92-ba7b-4ddb0d892767,14,NOT_MAPPED
558a8fbb-8040-4b6d-97b7-6467ea5e60ad,14,NOT_MAPPED
5d19c7b8-ca2c-4c52-a1e9-893d5d988749,14,NOT_MAPPED
65e972b6-76d5-42bc-b86c-549d697e9f5e,14,NOT_MAPPED
6a8fc0cd-fd98-432d-9948-06f76c86f75b,14,NOT_MAPPED
74ea375b-2378-4ec9-88b1-5fe813e5ef67,14,NOT_MAPPED
880c2487-fae0-4049-a389-4f2ab4d62535,14,NOT_MAPPED
8bca2840-6a9b-4150-ad12-0ba855637f90,14,NOT_MAPPED
8e78720a-a41d-42d7-9e58-7ba8a5e340ce,14,NOT_MAPPED
9324a6af-5858-4f22-8b4d-37edf5cab8f6,14,NOT_MAPPED
a25fb779-75b5-4a9d-8806-550883dc6ac1,14,NOT_MAPPED
bbba180e-594f-4345-8ab9-a89a0a81edf2,14,NOT_MAPPED
bc1387bb-0377-4ecb-8eee-1ce488bb1562,14,NOT_MAPPED
c5ded507-d388-4876-ad3e-a6894b41163b,14,NOT_MAPPED
cf9ef464-23b6-4931-8af5-fc682c1d4bb8,14,NOT_MAPPED
e30efedc-816b-4011-b212-8691ed47c1a4,14,NOT_MAPPED
ea723c1a-d55f-4e77-bdc2-e8813c1c81b7,14,NOT_MAPPED
f1dcb0f7-5374-4180-a816-67b2e54f855b,14,NOT_MAPPED
0b651dd0-e43e-4732-8057-195b36bb18c8,13,NOT_MAPPED
3a1f05c8-c393-48e8-ab59-89604abcbf6a,13,NOT_MAPPED
3ff32ffc-0317-4c35-8170-107b46228adb,13,NOT_MAPPED
4af11c37-d18c-417f-8476-2900cc5084fe,13,NOT_MAPPED
57696582-7b21-49d4-884b-4fef02c81a3a,13,NOT_MAPPED
a2888e2e-73dc-420d-868f-4cf63b259e43,13,NOT_MAPPED
ac3de306-e5e5-4944-86ae-d9dcb463248a,13,NOT_MAPPED
afba0fdb-2534-49b6-a3fc-c9fc17526572,13,NOT_MAPPED
b028df8b-37de-4cd1-8276-15764f6d508f,13,NOT_MAPPED
d1bbaca1-8b96-4038-86a1-61a101bcf5f5,13,NOT_MAPPED
fbdfe605-6b43-4064-b8a2-82f5d289944d,13,NOT_MAPPED
024233a1-52ef-43f5-a1c8-6052a2050d97,12,NOT_MAPPED
09bfcf5f-8088-4152-a3fd-a37244b9015d,12,NOT_MAPPED
592b19c1-8821-4f2e-8f97-fd41880d4434,12,NOT_MAPPED
702672f0-f13b-4fe4-ba96-37514b62a676,12,NOT_MAPPED
74ae1f72-6ee7-49bd-8cc9-db62fb506059,12,NOT_MAPPED
8e18e633-1cf5-47c3-a6b5-be681f1512a3,12,NOT_MAPPED
aad076f1-463e-41f5-b12f-2c457a1a13d6,12,NOT_MAPPED
b404f6a9-5b2e-4884-addb-76774c1f6608,12,NOT_MAPPED
dda34c11-1ce8-4907-9dca-f6b8b1b12de5,12,NOT_MAPPED
ef603463-5133-41b6-993b-e4909d534428,12,NOT_MAPPED
0b8c460a-60e7-42c4-a0ec-e4fc45aa1062,11,NOT_MAPPED
78ab360f-b20b-4405-904e-1bfaccbbf642,11,NOT_MAPPED
52cac025-dd7b-4894-818c-0f010b9f8c69,10,NOT_MAPPED
6b436ab0-1683-43b6-b49b-80d9c3af9c94,5,NOT_MAPPED
715ed1e4-71cc-461b-8f3f-5c847d2bce0e,5,091
8ce98fbb-9eb5-49dd-bc58-8235ed18f056,5,NOT_MAPPED
8dfc0d82-7eee-4114-aead-61116400e4ba,5,NOT_MAPPED
6a8d002f-b072-406c-a20a-1799ced2a304,4,NOT_MAPPED
09310162-a857-4e19-aaa5-db0a023c2fb3,3,NOT_MAPPED
4402aa62-9c9f-44a1-be16-4dcf7e6894ad,3,NOT_MAPPED
45930c96-b366-4593-8904-f09415b85576,3,NOT_MAPPED
df683e70-37d9-4700-8be2-8d1a34461f45,3,NOT_MAPPED
1ca334e0-53db-44a9-9582-6ceed1900334,2,NOT_MAPPED
3fc13236-b3a7-41d1-abb9-c644abaca0ed,2,NOT_MAPPED
d009a63c-d9b9-4c31-a693-8fd81a08267e,2,NOT_MAPPED
d4731001-92be-4b3f-966e-6ae0f94ed4f0,2,NOT_MAPPED
21b94fc0-8be0-4c74-b716-39425b1b03de,1,NOT_MAPPED
24df61ae-35ea-4aa0-af47-4ae3e44b4706,1,NOT_MAPPED
37957a46-0dd7-422d-8199-3fc577deea12,1,NOT_MAPPED
46ed2c11-822f-4e05-9791-15bb702f3087,1,NOT_MAPPED
48bbe6cb-b777-4eff-8637-7521a1f4f844,1,NOT_MAPPED
5ec42f4d-3767-4abf-9e25-dc4a7066b957,1,NOT_MAPPED
712490d9-cd3b-4ba6-b00e-c0bad67f443e,1,NOT_MAPPED
7cca62d9-2c01-44a1-9c35-d99d3d8128f1,1,NOT_MAPPED
87cf9189-b6a3-4585-8edc-19992938cbd7,1,NOT_MAPPED
8c5a5126-4f12-4fd0-9ee0-cd3c178615db,1,NOT_MAPPED
9c3745a0-f2a8-4b02-a0ec-b0c123462e1e,1,NOT_MAPPED
c9ca9574-758c-4501-9e92-c53b54ac7c92,1,NOT_MAPPED
e4dc8539-e054-4ea5-875b-c2ff0186e7be,1,NOT_MAPPED
