chunk_index,chunk_start_ms,chunk_end_ms,chunk_start_local,chunk_end_local,local_hour,is_night_22_06,valid_sample_count,status,observed_span_seconds,median_interval_ms,p95_interval_ms,max_gap_seconds,gap_count_gt_1s,gap_burden_fraction,gravity_baseline_median,magnitude_mean,magnitude_sd,dynamic_magnitude_mean,dynamic_magnitude_median,dynamic_magnitude_sd,high_motion_fraction,effective_sampling_hz_from_median_interval,effective_nyquist_hz_from_median_interval,dominant_frequency_hz,total_power,very_low_lt_0_3hz_power,very_low_lt_0_3hz_power_ratio,handling_0_3_1hz_power,handling_0_3_1hz_power_ratio,walking_like_1_3hz_power,walking_like_1_3hz_power_ratio,vigorous_2_5_4hz_power,vigorous_2_5_4hz_power_ratio,shaking_like_3_8hz_power,shaking_like_3_8hz_power_ratio,high_freq_8_12hz_power,high_freq_8_12hz_power_ratio,walking_like_power_ratio,shaking_like_power_ratio,chunk_state_candidate,Subject_ID_D,device_id,raw_rows_downloaded
40,1736332047000,1736332347000,2025-01-08 12:27:27+0200,2025-01-08 12:32:27+0200,12,False,3203,ok,299.82,20.0,200.0,0.206,0,0.0,9.712524050677267,9.744288744359771,0.40205475514430145,0.24247655834761345,0.15290900438410837,0.322276497049946,0.05182641273805807,50.0,25.0,0.016666666666666666,0.08393536022957546,0.03767314850799213,0.4488352513761849,0.020421909783248305,0.24330520209112586,0.028262200673560608,0.3367138783494747,0.004673161026675627,0.055675712999787574,0.0020351800063375665,0.024246991980150585,,,0.3367138783494747,0.024246991980150585,low_motion_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3203
41,1736332347000,1736332647000,2025-01-08 12:32:27+0200,2025-01-08 12:37:27+0200,12,False,3202,ok,299.84,20.0,200.0,0.207,0,0.0,9.892550313640974,9.900257271886714,0.6466296830489109,0.3988443087729034,0.28436609106278166,0.5090310025576058,0.1099312929419113,50.0,25.0,0.016666666666666666,0.31058086333452944,0.10940652828110684,0.3522642287308735,0.07304910471917377,0.23520156372445883,0.12090629572021963,0.38929087395185186,0.019664716159520472,0.0633159298624894,0.009582853825391818,0.03085461777170102,,,0.38929087395185186,0.03085461777170102,phone_handling_motion_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3202
42,1736332647000,1736332947000,2025-01-08 12:37:27+0200,2025-01-08 12:42:27+0200,12,False,3047,ok,299.802,20.0,200.0,0.208,0,0.0,10.121406874612234,10.216144303011161,0.6726454205594238,0.346735354285543,0.111643912126139,0.5841246752429526,0.14538890712175911,50.0,25.0,0.016666666666666666,0.30288446959113474,0.13459242735774582,0.4443688629510546,0.08377852774960542,0.27660225650624637,0.09764019962931088,0.32236779839229085,0.01596737345498857,0.05271770281435363,0.009450890120609581,0.031202953830440316,,,0.32236779839229085,0.031202953830440316,low_motion_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3047
43,1736332947000,1736333247000,2025-01-08 12:42:27+0200,2025-01-08 12:47:27+0200,12,False,3201,ok,299.741,20.0,201.0,0.207,0,0.0,10.042550277745024,10.139672765041736,0.9756023015621422,0.47675352939065013,0.20989924189214193,0.8567022239761067,0.17150890346766634,50.0,25.0,0.016666666666666666,0.3463453017782313,0.14512550218439454,0.4190196934656847,0.07063126509292125,0.20393308276532426,0.12184331312017462,0.35179721651946133,0.030305777231942794,0.08750162648762567,0.030528297028794532,0.08814410610467047,,,0.35179721651946133,0.08814410610467047,phone_handling_motion_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3201
44,1736333247000,1736333547000,2025-01-08 12:47:27+0200,2025-01-08 12:52:27+0200,12,False,3354,ok,299.798,20.0,201.0,0.219,0,0.0,9.98818959744828,10.090568499673637,1.037932650819982,0.5722797654270015,0.27662239879404193,0.8719412235591801,0.19767441860465115,50.0,25.0,0.016666666666666666,0.6228735765429203,0.2791067872777034,0.44809540457118907,0.15902871622670267,0.25531459707978876,0.19923022949012678,0.31985660813530825,0.031810907433420764,0.051071210324859194,0.023002904213037117,0.036930293849850054,,,0.31985660813530825,0.036930293849850054,phone_handling_motion_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3354
45,1736333547000,1736333847000,2025-01-08 12:52:27+0200,2025-01-08 12:57:27+0200,12,False,3203,ok,299.92,20.0,200.0,0.203,0,0.0,10.185886222982589,10.217627475045814,0.4890414481360332,0.25274428201694316,0.13329648371945702,0.4198682805181519,0.06306587574149235,50.0,25.0,0.016666666666666666,0.08307593034622786,0.03786847434942231,0.45582967523326406,0.024636936963816882,0.2965592664582846,0.02276946530184347,0.27408017228274517,0.004210775159562424,0.05068586222283117,0.002291256460797875,0.027580268451389202,,,0.27408017228274517,0.027580268451389202,low_motion_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3203
46,1736333847000,1736334147000,2025-01-08 12:57:27+0200,2025-01-08 13:02:27+0200,12,False,3047,ok,299.7,21.0,201.0,0.202,0,0.0,10.174797735742606,10.197979637643718,0.5064661645694022,0.2941407760091386,0.15982867942800816,0.41294864125958236,0.08926813258943223,47.61904761904762,23.80952380952381,0.06666666666666667,0.08460327253225428,0.028393556751211153,0.33560825605636413,0.028460458310673342,0.3363990240427524,0.023775301440896606,0.2810210613523546,0.00547230907385484,0.06468200236307134,0.003928097788958523,0.0464296199353396,,,0.2810210613523546,0.0464296199353396,low_motion_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3047
47,1736334147000,1736334447000,2025-01-08 13:02:27+0200,2025-01-08 13:07:27+0200,13,False,3049,ok,299.779,20.0,200.0,0.201,0,0.0,10.182646337789617,10.267563407862395,0.944895667050798,0.5036027633578265,0.19595925526004088,0.8040043452242523,0.20892095769104624,50.0,25.0,0.016666666666666666,0.37883864903272246,0.1249775137155354,0.32989641905501665,0.11169379084866021,0.29483209047927045,0.14635641412592412,0.38632915226472175,0.025141456450425138,0.06636454995977331,0.0157165451994556,0.041486118799082906,,,0.38632915226472175,0.041486118799082906,low_motion_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3049
48,1736334447000,1736334747000,2025-01-08 13:07:27+0200,2025-01-08 13:12:27+0200,13,False,3357,ok,299.8,20.0,200.0,0.209,0,0.0,9.880565583320942,10.0706216550458,1.3044213572121424,0.7237517474685906,0.38336260235073105,1.1017349025908247,0.26392612451593683,50.0,25.0,0.016666666666666666,0.810535665752236,0.2788386937870225,0.3440177965867053,0.2389897855671073,0.2948541263083191,0.30497166166079015,0.37625939800903674,0.06522289106713097,0.0804688724050155,0.03278631540818582,0.040450182260342284,,,0.37625939800903674,0.040450182260342284,phone_handling_motion_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3357
49,1736334747000,1736335047000,2025-01-08 13:12:27+0200,2025-01-08 13:17:27+0200,13,False,3356,ok,299.78,20.0,200.0,0.214,0,0.0,9.669634192768296,9.711859229621908,0.46422673247813884,0.2809421716958894,0.15629527689148048,0.37196896247861294,0.08224076281287247,50.0,25.0,0.016666666666666666,0.14215593990301098,0.055806959028392236,0.3925756395861317,0.04074877688527259,0.2866484292747411,0.044394480338807156,0.312294233846973,0.006992447704793499,0.04918857213820436,0.003632378172352278,0.025552067502986848,,,0.312294233846973,0.025552067502986848,low_motion_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3356
50,1736335047000,1736335347000,2025-01-08 13:17:27+0200,2025-01-08 13:22:27+0200,13,False,3046,ok,299.84,20.0,200.0,0.214,0,0.0,9.73268192047685,9.790542962660034,0.9417904883218212,0.4399791780524538,0.08920251466638263,0.83470686290234,0.1927117531188444,50.0,25.0,0.016666666666666666,0.690262530263849,0.2688755615783615,0.38952652040316504,0.2292761691214243,0.3321579240782268,0.20345219807451118,0.29474611347763974,0.03527598767283941,0.05110517538791416,0.016417810746029077,0.023784878978949445,,,0.29474611347763974,0.023784878978949445,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3046
51,1736335347000,1736335647000,2025-01-08 13:22:27+0200,2025-01-08 13:27:27+0200,13,False,2737,ok,299.914,46.0,200.0,0.215,0,0.0,9.748339956539178,9.746693146672657,0.012195612995848924,0.009738634885082259,0.007904663316447014,0.00752355963996119,0.0,21.73913043478261,10.869565217391305,0.016666666666666666,2.836887584285289e-05,8.658757386031827e-06,0.3052203208190666,8.478864761142567e-06,0.2988791240128991,1.0842879906159913e-05,0.3822104184255723,1.8245092043723322e-06,0.06431376465105823,8.779258932610222e-07,0.03094679881304505,,,0.3822104184255723,0.03094679881304505,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,2737
52,1736335647000,1736335947000,2025-01-08 13:27:27+0200,2025-01-08 13:32:27+0200,13,False,2427,ok,299.685,200.0,201.0,0.205,0,0.0,9.751395398958302,9.751125104822139,0.00905132495916309,0.006895020423215976,0.005605258476565567,0.005870113780826338,0.0,5.0,2.5,0.016666666666666666,2.816777592223041e-05,1.4802333521757492e-05,0.5255059385102279,6.122123970039755e-06,0.2173449542818923,8.406105243368144e-06,0.29842985355240365,1.2945672907056426e-06,0.045959158943889196,6.752322229252577e-07,0.023971797588476087,,,0.29842985355240365,0.023971797588476087,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,2427
53,1736335947000,1736336247000,2025-01-08 13:32:27+0200,2025-01-08 13:37:27+0200,13,False,1500,ok,299.8,200.0,201.0,0.219,0,0.0,9.75158125507918,9.751670333076275,0.007823062041202576,0.006260970586266069,0.005407998979868545,0.0046913198471200245,0.0,5.0,2.5,0.95,1.7057804506968378e-05,2.6541610824527226e-06,0.15559804788291814,5.794605602958139e-06,0.33970406921892865,7.950426217404757e-06,0.46608731001442094,1.3358994812611685e-06,0.07831602717192783,4.57878315606221e-07,0.026842746111855754,,,0.46608731001442094,0.026842746111855754,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,1500
54,1736336247000,1736336547000,2025-01-08 13:37:27+0200,2025-01-08 13:42:27+0200,13,False,1500,ok,299.8,200.0,201.0,0.211,0,0.0,9.75126688156761,9.751266069314047,0.008125263300256685,0.006430329426105649,0.0053944341590952405,0.004966967669515655,0.0,5.0,2.5,0.016666666666666666,1.902796702109869e-05,3.10037179435582e-06,0.16293762706851705,6.610806512027842e-06,0.34742579197754614,8.595160992424048e-06,0.4517119975504223,1.3777988578489726e-06,0.07240914682694344,4.873096716013736e-07,0.025610180586346,,,0.4517119975504223,0.025610180586346,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,1500
55,1736336547000,1736336847000,2025-01-08 13:42:27+0200,2025-01-08 13:47:27+0200,13,False,1500,ok,299.8,200.0,201.0,0.212,0,0.0,9.747123651723935,9.74696778326305,0.011136474130710096,0.008657051243509501,0.007079391380671041,0.00700719735759773,0.0,5.0,2.5,0.016666666666666666,3.8683964942598856e-05,1.8796732421797786e-05,0.4859050112802369,1.049677298945646e-05,0.2713468747330342,1.1839438948063056e-05,0.3060554667969271,1.7290076337178424e-06,0.04469571917675522,8.12340657297005e-07,0.020999415610638558,,,0.3060554667969271,0.020999415610638558,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,1500
56,1736336847000,1736337147000,2025-01-08 13:47:27+0200,2025-01-08 13:52:27+0200,13,False,1500,ok,299.799,200.0,201.0,0.206,0,0.0,9.75108219432628,9.751048588213063,0.009733505848009352,0.006796093892652101,0.005822862520006744,0.006968168573329332,0.0,5.0,2.5,0.03333333333333333,4.4236393466071276e-05,6.435480087057588e-06,0.14547931200570216,1.4853659864416334e-05,0.33577917864865936,2.128863767866083e-05,0.4812471363649691,3.529582394299266e-06,0.0797891084183074,1.1871477294737551e-06,0.02683644927754523,,,0.4812471363649691,0.02683644927754523,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,1500
57,1736337147000,1736337447000,2025-01-08 13:52:27+0200,2025-01-08 13:57:27+0200,13,False,1500,ok,299.8,200.0,201.0,0.206,0,0.0,9.74910667760653,9.749557986828892,0.008529943573229113,0.00675696520612062,0.005631004202116152,0.005225613703665474,0.0,5.0,2.5,0.11666666666666667,2.1359495010868985e-05,5.072283238502202e-06,0.2374720580201508,7.0206676025591065e-06,0.32869071103912206,8.611408340515531e-06,0.4031653527451624,1.4481762223168343e-06,0.0678001151984125,4.972976336118388e-07,0.02328227485522406,,,0.4031653527451624,0.02328227485522406,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,1500
58,1736337447000,1736337747000,2025-01-08 13:57:27+0200,2025-01-08 14:02:27+0200,13,False,1500,ok,299.8,200.0,201.0,0.211,0,0.0,9.756553767480442,9.799120587789002,0.32869139744011144,0.11208922357540725,0.017752209582711842,0.3119069971972044,0.02,5.0,2.5,0.016666666666666666,0.09493872981611895,0.055004483289702075,0.5793682240771171,0.029834608140121382,0.31425118281976405,0.016278788082116812,0.17146625106156577,0.002998588398782581,0.03158445878294732,0.0005301395887964817,0.005584018132781815,,,0.17146625106156577,0.005584018132781815,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,1500
59,1736337747000,1736338047000,2025-01-08 14:02:27+0200,2025-01-08 14:07:27+0200,14,False,1500,ok,299.801,200.0,201.0,0.227,0,0.0,9.902240931188992,9.902016209732162,0.018732592337244745,0.008739451273377774,0.006282765211689245,0.016570531278351203,0.0,5.0,2.5,0.06666666666666667,0.00029584763661376644,9.445070102789762e-05,0.31925453963049377,7.726419817827598e-05,0.26116212744719525,0.00011591666040930502,0.39181202099861956,1.7561645875059283e-05,0.05936043997534541,6.956154843576386e-06,0.02351262603681959,,,0.39181202099861956,0.02351262603681959,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,1500
60,1736338047000,1736338347000,2025-01-08 14:07:27+0200,2025-01-08 14:12:27+0200,14,False,1500,ok,299.8,200.0,202.0,0.212,0,0.0,9.899136099127169,9.92825704952973,0.6923696512450687,0.08763578105904912,0.013910981662229815,0.687418165017289,0.014,5.0,2.5,0.03333333333333333,0.45372840507821444,0.1446640066268031,0.31883392136726746,0.15937543011619884,0.3512573344151232,0.13832662490618866,0.30486657515379423,0.02679769193257093,0.05906108507346261,0.007957219187099705,0.017537405853459906,,,0.30486657515379423,0.017537405853459906,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,1500
61,1736338347000,1736338647000,2025-01-08 14:12:27+0200,2025-01-08 14:17:27+0200,14,False,1500,ok,299.8,200.0,203.0,0.207,0,0.0,9.903774777518858,9.902296001115634,0.05817747897932813,0.015428257559257391,0.007713929946129738,0.056113943977643535,0.0013333333333333333,5.0,2.5,0.06666666666666667,0.0011510933342646706,0.00023285105272634609,0.20228685702110644,0.0003581570979017413,0.3111451410936503,0.0005187637319940149,0.45067043353648306,8.729480157560241e-05,0.07583642349155567,2.7500246179902145e-05,0.02389054419941504,,,0.45067043353648306,0.02389054419941504,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,1500
62,1736338647000,1736338947000,2025-01-08 14:17:27+0200,2025-01-08 14:22:27+0200,14,False,1500,ok,299.8,200.0,201.0,0.202,0,0.0,9.904164968326803,9.90471817606093,0.05314251013606972,0.01372285618923973,0.007160513072381747,0.05134311677692362,0.002,5.0,2.5,0.03333333333333333,0.0026853347035042698,0.0007160633610613903,0.26665702421636756,0.0007278829323332784,0.2710585504977894,0.0011967698467249598,0.44566878205655935,0.00018175009373156458,0.0676824730616958,7.094757052816538e-05,0.026420382694038562,,,0.44566878205655935,0.026420382694038562,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,1500
63,1736338947000,1736339247000,2025-01-08 14:22:27+0200,2025-01-08 14:27:27+0200,14,False,1500,ok,299.8,200.0,206.0,0.209,0,0.0,9.838325328529534,9.836399425688901,0.2030166162756865,0.09439451317055761,0.06349098877970061,0.17974741018739135,0.008666666666666666,5.0,2.5,0.03333333333333333,0.027909002370738872,0.011080850994476822,0.3970350085352572,0.009154642208528583,0.3280175366686251,0.007295485936616057,0.26140260549997274,0.0009038270966276893,0.032384786980967285,0.0004318073831718323,0.015471974864445879,,,0.26140260549997274,0.015471974864445879,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,1500
64,1736339247000,1736339547000,2025-01-08 14:27:27+0200,2025-01-08 14:32:27+0200,14,False,1500,ok,299.8,200.0,206.0,0.21,0,0.0,9.854526280684928,9.861970648108928,0.17660234286353413,0.10600918756657092,0.07005618956830961,0.14144206680725627,0.006,5.0,2.5,0.03333333333333333,0.019124909588608487,0.008408551217998831,0.43966488725297187,0.005528031782583211,0.28904877991558786,0.004669652839100257,0.24416600860072443,0.0007319653119726521,0.03827287698178914,0.0002586623660899796,0.013524893536963366,,,0.24416600860072443,0.013524893536963366,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,1500
65,1736339547000,1736339847000,2025-01-08 14:32:27+0200,2025-01-08 14:37:27+0200,14,False,1500,ok,299.8,200.0,203.0,0.209,0,0.0,9.909477995801304,9.91931717372566,0.6162245865182256,0.08619137857317453,0.008917830375341218,0.6102463410061882,0.02266666666666667,5.0,2.5,0.016666666666666666,0.19526179531479684,0.03359847160662906,0.17206884507264888,0.06859050892286182,0.3512745993771167,0.08565159174670207,0.43865002679411214,0.01331265833037611,0.06817851033743559,0.004997998159869181,0.02559639560730002,,,0.43865002679411214,0.02559639560730002,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,1500
66,1736339847000,1736340147000,2025-01-08 14:37:27+0200,2025-01-08 14:42:27+0200,14,False,3355,ok,299.914,20.0,201.0,0.224,0,0.0,9.89346741395106,9.910140719029998,1.564845382687401,0.44022373100700407,0.16246703528874562,1.5017397036366213,0.1406855439642325,50.0,25.0,0.016666666666666666,0.5074537989496637,0.23237953739187722,0.4579324026598288,0.1462355281346511,0.28817505837444085,0.12317455760775148,0.24273058525268748,0.018156495209218967,0.03577960249149693,0.01817211209853583,0.03581037748884484,,,0.24273058525268748,0.03581037748884484,low_motion_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3355
67,1736340147000,1736340447000,2025-01-08 14:42:27+0200,2025-01-08 14:47:27+0200,14,False,3201,ok,299.946,20.0,201.0,0.209,0,0.0,9.729579251420386,9.734554646178436,0.312504502882639,0.1308205495302238,0.06900660477743337,0.28384820361512597,0.019681349578256794,50.0,25.0,0.08333333333333333,0.02470240336938297,0.009297011343445948,0.3763605995912524,0.009367629854901683,0.37921937047276355,0.004925012358043171,0.19937381332487691,0.0011052472839427811,0.04474250004809911,0.0009418265883197176,0.038126921264958806,,,0.19937381332487691,0.038126921264958806,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,3201
68,1736340447000,1736340747000,2025-01-08 14:47:27+0200,2025-01-08 14:52:27+0200,14,False,2819,ok,299.72,24.0,201.0,0.208,0,0.0,9.711039408664936,9.746151560201412,0.3511466503413265,0.14244896390263212,0.07894992030805525,0.3228701378488276,0.02908832919474991,41.666666666666664,20.833333333333332,0.016666666666666666,0.013891023682685903,0.007145792726028043,0.5144180075752607,0.004063128660150598,0.2925003047266399,0.0032542672690795403,0.23427123467766706,0.000668137012327854,0.048098471904603805,0.0004148448096332298,0.02986423600661642,,,0.23427123467766706,0.02986423600661642,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,2819
69,1736340747000,1736341047000,2025-01-08 14:52:27+0200,2025-01-08 14:57:27+0200,14,False,2118,ok,299.915,200.0,201.0,0.207,0,0.0,9.957721261712589,9.947726321707997,0.22978109155773024,0.05023832898258819,0.030893643822459183,0.22444455699391475,0.0084985835694051,5.0,2.5,0.03333333333333333,0.06944304166139695,0.0277116634812288,0.39905601509148153,0.020437992486914695,0.29431303695725175,0.021908114372737344,0.31548321975239685,0.003184870136733912,0.04586305640618801,0.0012327325106382837,0.017751706739014484,,,0.31548321975239685,0.017751706739014484,still_phone_candidate,041,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,2118
