candidate_id,patient_id,device_id,local_date,window_start_local,window_end_local_exclusive,plugin_event_count,plugin_dominant_movement_evidence_class,raw_row_count,first_raw_time_local,last_raw_time_local,raw_data_available,preflight_status,error_message
039__9aa9b24a-4980-475a-91a1-fc141647d394__2025-09-02,039,9aa9b24a-4980-475a-91a1-fc141647d394,2025-09-02,2025-09-02T00:00:00+03:00,2025-09-03T00:00:00+03:00,160,still,,,,,pending,
039__9aa9b24a-4980-475a-91a1-fc141647d394__2025-09-03,039,9aa9b24a-4980-475a-91a1-fc141647d394,2025-09-03,2025-09-03T00:00:00+03:00,2025-09-04T00:00:00+03:00,127,still,,,,,pending,
039__9aa9b24a-4980-475a-91a1-fc141647d394__2025-09-04,039,9aa9b24a-4980-475a-91a1-fc141647d394,2025-09-04,2025-09-04T00:00:00+03:00,2025-09-05T00:00:00+03:00,220,still,,,,,pending,
039__9aa9b24a-4980-475a-91a1-fc141647d394__2025-09-05,039,9aa9b24a-4980-475a-91a1-fc141647d394,2025-09-05,2025-09-05T00:00:00+03:00,2025-09-06T00:00:00+03:00,136,still,,,,,pending,
039__9aa9b24a-4980-475a-91a1-fc141647d394__2025-09-06,039,9aa9b24a-4980-475a-91a1-fc141647d394,2025-09-06,2025-09-06T00:00:00+03:00,2025-09-07T00:00:00+03:00,114,still,,,,,pending,
039__9aa9b24a-4980-475a-91a1-fc141647d394__2025-09-07,039,9aa9b24a-4980-475a-91a1-fc141647d394,2025-09-07,2025-09-07T00:00:00+03:00,2025-09-08T00:00:00+03:00,175,still,,,,,pending,
039__9aa9b24a-4980-475a-91a1-fc141647d394__2025-09-08,039,9aa9b24a-4980-475a-91a1-fc141647d394,2025-09-08,2025-09-08T00:00:00+03:00,2025-09-09T00:00:00+03:00,227,still,,,,,pending,
039__9aa9b24a-4980-475a-91a1-fc141647d394__2025-09-09,039,9aa9b24a-4980-475a-91a1-fc141647d394,2025-09-09,2025-09-09T00:00:00+03:00,2025-09-10T00:00:00+03:00,121,still,,,,,pending,
039__9aa9b24a-4980-475a-91a1-fc141647d394__2025-09-10,039,9aa9b24a-4980-475a-91a1-fc141647d394,2025-09-10,2025-09-10T00:00:00+03:00,2025-09-11T00:00:00+03:00,55,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-01-27,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-01-27,2025-01-27T00:00:00+02:00,2025-01-28T00:00:00+02:00,66,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-01-28,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-01-28,2025-01-28T00:00:00+02:00,2025-01-29T00:00:00+02:00,93,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-01-29,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-01-29,2025-01-29T00:00:00+02:00,2025-01-30T00:00:00+02:00,56,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-01-30,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-01-30,2025-01-30T00:00:00+02:00,2025-01-31T00:00:00+02:00,75,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-01-31,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-01-31,2025-01-31T00:00:00+02:00,2025-02-01T00:00:00+02:00,65,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-02-01,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-02-01,2025-02-01T00:00:00+02:00,2025-02-02T00:00:00+02:00,97,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-02-02,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-02-02,2025-02-02T00:00:00+02:00,2025-02-03T00:00:00+02:00,85,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-02-03,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-02-03,2025-02-03T00:00:00+02:00,2025-02-04T00:00:00+02:00,86,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-02-04,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-02-04,2025-02-04T00:00:00+02:00,2025-02-05T00:00:00+02:00,98,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-02-05,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-02-05,2025-02-05T00:00:00+02:00,2025-02-06T00:00:00+02:00,99,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-02-06,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-02-06,2025-02-06T00:00:00+02:00,2025-02-07T00:00:00+02:00,75,orientation_change,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-02-07,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-02-07,2025-02-07T00:00:00+02:00,2025-02-08T00:00:00+02:00,65,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-02-08,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-02-08,2025-02-08T00:00:00+02:00,2025-02-09T00:00:00+02:00,47,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-02-09,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-02-09,2025-02-09T00:00:00+02:00,2025-02-10T00:00:00+02:00,86,orientation_change,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-02-10,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-02-10,2025-02-10T00:00:00+02:00,2025-02-11T00:00:00+02:00,39,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-02-11,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-02-11,2025-02-11T00:00:00+02:00,2025-02-12T00:00:00+02:00,61,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-02-12,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-02-12,2025-02-12T00:00:00+02:00,2025-02-13T00:00:00+02:00,144,orientation_change,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-02-13,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-02-13,2025-02-13T00:00:00+02:00,2025-02-14T00:00:00+02:00,88,orientation_change,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-02-14,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-02-14,2025-02-14T00:00:00+02:00,2025-02-15T00:00:00+02:00,106,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-02-15,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-02-15,2025-02-15T00:00:00+02:00,2025-02-16T00:00:00+02:00,22,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-02-16,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-02-16,2025-02-16T00:00:00+02:00,2025-02-17T00:00:00+02:00,46,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-02-17,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-02-17,2025-02-17T00:00:00+02:00,2025-02-18T00:00:00+02:00,50,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-02-18,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-02-18,2025-02-18T00:00:00+02:00,2025-02-19T00:00:00+02:00,33,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-02-19,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-02-19,2025-02-19T00:00:00+02:00,2025-02-20T00:00:00+02:00,72,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-02-20,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-02-20,2025-02-20T00:00:00+02:00,2025-02-21T00:00:00+02:00,23,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-02-21,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-02-21,2025-02-21T00:00:00+02:00,2025-02-22T00:00:00+02:00,32,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-02-22,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-02-22,2025-02-22T00:00:00+02:00,2025-02-23T00:00:00+02:00,72,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-02-23,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-02-23,2025-02-23T00:00:00+02:00,2025-02-24T00:00:00+02:00,176,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-02-24,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-02-24,2025-02-24T00:00:00+02:00,2025-02-25T00:00:00+02:00,78,orientation_change,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-02-25,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-02-25,2025-02-25T00:00:00+02:00,2025-02-26T00:00:00+02:00,100,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-02-26,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-02-26,2025-02-26T00:00:00+02:00,2025-02-27T00:00:00+02:00,34,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-02-27,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-02-27,2025-02-27T00:00:00+02:00,2025-02-28T00:00:00+02:00,85,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-02-28,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-02-28,2025-02-28T00:00:00+02:00,2025-03-01T00:00:00+02:00,46,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-03-01,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-03-01,2025-03-01T00:00:00+02:00,2025-03-02T00:00:00+02:00,47,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-03-02,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-03-02,2025-03-02T00:00:00+02:00,2025-03-03T00:00:00+02:00,60,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-03-03,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-03-03,2025-03-03T00:00:00+02:00,2025-03-04T00:00:00+02:00,133,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-03-04,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-03-04,2025-03-04T00:00:00+02:00,2025-03-05T00:00:00+02:00,81,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-03-05,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-03-05,2025-03-05T00:00:00+02:00,2025-03-06T00:00:00+02:00,93,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-03-06,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-03-06,2025-03-06T00:00:00+02:00,2025-03-07T00:00:00+02:00,27,orientation_change,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-03-07,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-03-07,2025-03-07T00:00:00+02:00,2025-03-08T00:00:00+02:00,62,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-03-08,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-03-08,2025-03-08T00:00:00+02:00,2025-03-09T00:00:00+02:00,46,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-03-09,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-03-09,2025-03-09T00:00:00+02:00,2025-03-10T00:00:00+02:00,53,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-03-10,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-03-10,2025-03-10T00:00:00+02:00,2025-03-11T00:00:00+02:00,47,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-03-11,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-03-11,2025-03-11T00:00:00+02:00,2025-03-12T00:00:00+02:00,170,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-03-12,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-03-12,2025-03-12T00:00:00+02:00,2025-03-13T00:00:00+02:00,66,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-03-13,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-03-13,2025-03-13T00:00:00+02:00,2025-03-14T00:00:00+02:00,79,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-03-14,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-03-14,2025-03-14T00:00:00+02:00,2025-03-15T00:00:00+02:00,22,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-03-15,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-03-15,2025-03-15T00:00:00+02:00,2025-03-16T00:00:00+02:00,23,orientation_change,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-03-16,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-03-16,2025-03-16T00:00:00+02:00,2025-03-17T00:00:00+02:00,151,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-03-17,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-03-17,2025-03-17T00:00:00+02:00,2025-03-18T00:00:00+02:00,190,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-03-18,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-03-18,2025-03-18T00:00:00+02:00,2025-03-19T00:00:00+02:00,103,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-03-19,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-03-19,2025-03-19T00:00:00+02:00,2025-03-20T00:00:00+02:00,52,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-03-20,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-03-20,2025-03-20T00:00:00+02:00,2025-03-21T00:00:00+02:00,58,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-03-21,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-03-21,2025-03-21T00:00:00+02:00,2025-03-22T00:00:00+02:00,42,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-03-22,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-03-22,2025-03-22T00:00:00+02:00,2025-03-23T00:00:00+02:00,29,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-03-23,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-03-23,2025-03-23T00:00:00+02:00,2025-03-24T00:00:00+02:00,163,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-03-24,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-03-24,2025-03-24T00:00:00+02:00,2025-03-25T00:00:00+02:00,135,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-03-25,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-03-25,2025-03-25T00:00:00+02:00,2025-03-26T00:00:00+02:00,136,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-03-26,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-03-26,2025-03-26T00:00:00+02:00,2025-03-27T00:00:00+02:00,86,unknown,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-03-27,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-03-27,2025-03-27T00:00:00+02:00,2025-03-28T00:00:00+02:00,115,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-03-28,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-03-28,2025-03-28T00:00:00+02:00,2025-03-29T01:00:00+03:00,25,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-03-29,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-03-29,2025-03-29T00:00:00+03:00,2025-03-30T00:00:00+03:00,62,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-03-30,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-03-30,2025-03-30T00:00:00+03:00,2025-03-31T00:00:00+03:00,116,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-03-31,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-03-31,2025-03-31T00:00:00+03:00,2025-04-01T00:00:00+03:00,106,orientation_change,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-04-01,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-04-01,2025-04-01T00:00:00+03:00,2025-04-02T00:00:00+03:00,37,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-04-02,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-04-02,2025-04-02T00:00:00+03:00,2025-04-03T00:00:00+03:00,63,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-04-03,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-04-03,2025-04-03T00:00:00+03:00,2025-04-04T00:00:00+03:00,34,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-04-04,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-04-04,2025-04-04T00:00:00+03:00,2025-04-05T00:00:00+03:00,48,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-04-05,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-04-05,2025-04-05T00:00:00+03:00,2025-04-06T00:00:00+03:00,26,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-04-06,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-04-06,2025-04-06T00:00:00+03:00,2025-04-07T00:00:00+03:00,88,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-04-07,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-04-07,2025-04-07T00:00:00+03:00,2025-04-08T00:00:00+03:00,48,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-04-08,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-04-08,2025-04-08T00:00:00+03:00,2025-04-09T00:00:00+03:00,27,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-04-09,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-04-09,2025-04-09T00:00:00+03:00,2025-04-10T00:00:00+03:00,55,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-04-10,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-04-10,2025-04-10T00:00:00+03:00,2025-04-11T00:00:00+03:00,39,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-04-11,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-04-11,2025-04-11T00:00:00+03:00,2025-04-12T00:00:00+03:00,135,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-04-12,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-04-12,2025-04-12T00:00:00+03:00,2025-04-13T00:00:00+03:00,8,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-04-13,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-04-13,2025-04-13T00:00:00+03:00,2025-04-14T00:00:00+03:00,59,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-04-14,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-04-14,2025-04-14T00:00:00+03:00,2025-04-15T00:00:00+03:00,155,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-04-15,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-04-15,2025-04-15T00:00:00+03:00,2025-04-16T00:00:00+03:00,58,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-04-16,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-04-16,2025-04-16T00:00:00+03:00,2025-04-17T00:00:00+03:00,129,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-04-17,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-04-17,2025-04-17T00:00:00+03:00,2025-04-18T00:00:00+03:00,111,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-04-18,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-04-18,2025-04-18T00:00:00+03:00,2025-04-19T00:00:00+03:00,70,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-04-19,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-04-19,2025-04-19T00:00:00+03:00,2025-04-20T00:00:00+03:00,50,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-04-20,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-04-20,2025-04-20T00:00:00+03:00,2025-04-21T00:00:00+03:00,143,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-04-21,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-04-21,2025-04-21T00:00:00+03:00,2025-04-22T00:00:00+03:00,121,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-04-22,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-04-22,2025-04-22T00:00:00+03:00,2025-04-23T00:00:00+03:00,199,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-04-23,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-04-23,2025-04-23T00:00:00+03:00,2025-04-24T00:00:00+03:00,108,orientation_change,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-04-24,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-04-24,2025-04-24T00:00:00+03:00,2025-04-25T00:00:00+03:00,343,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-04-25,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-04-25,2025-04-25T00:00:00+03:00,2025-04-26T00:00:00+03:00,92,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-04-26,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-04-26,2025-04-26T00:00:00+03:00,2025-04-27T00:00:00+03:00,71,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-04-27,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-04-27,2025-04-27T00:00:00+03:00,2025-04-28T00:00:00+03:00,67,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-04-28,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-04-28,2025-04-28T00:00:00+03:00,2025-04-29T00:00:00+03:00,77,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-04-29,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-04-29,2025-04-29T00:00:00+03:00,2025-04-30T00:00:00+03:00,146,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-04-30,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-04-30,2025-04-30T00:00:00+03:00,2025-05-01T00:00:00+03:00,56,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-05-01,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-05-01,2025-05-01T00:00:00+03:00,2025-05-02T00:00:00+03:00,45,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-05-02,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-05-02,2025-05-02T00:00:00+03:00,2025-05-03T00:00:00+03:00,45,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-05-03,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-05-03,2025-05-03T00:00:00+03:00,2025-05-04T00:00:00+03:00,45,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-05-04,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-05-04,2025-05-04T00:00:00+03:00,2025-05-05T00:00:00+03:00,70,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-05-05,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-05-05,2025-05-05T00:00:00+03:00,2025-05-06T00:00:00+03:00,139,still,,,,,pending,
040__a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8__2025-05-06,040,a509253e-6fa3-4f0c-8ed4-3fd4c88a9ee8,2025-05-06,2025-05-06T00:00:00+03:00,2025-05-07T00:00:00+03:00,295,still,,,,,pending,
