repeat,fold,feature,slope,selected,coefficient_constraint
6,1,activity_state_diversity,-0.5700000000000046,False,not selected
6,1,activity_still_fraction,0.054999999999996656,False,not selected
6,1,activity_transition_count,1.28999999999999,False,not selected
6,1,activity_unknown_fraction,-1.1050000000000038,False,not selected
6,1,median_unlocked_session_duration_seconds,-1.8799999999999988,True,<= 0
6,1,screen_active_hour_count,-0.1100000000000011,False,not selected
6,1,screen_event_count,0.2050000000000036,False,not selected
6,1,screen_off_event_count,0.24000000000000382,False,not selected
6,1,screen_on_event_count,0.5900000000000087,False,not selected
6,1,screen_transition_count,-0.9899999999999918,False,not selected
6,1,screen_unlock_event_count,1.7799999999999958,True,>= 0
6,1,telephony_event_count,-0.27500000000000147,False,not selected
6,1,telephony_mobile_data_enabled_fraction,-1.7749999999999921,True,<= 0
6,1,telephony_network_type_diversity,1.1000000000000094,False,not selected
6,1,touch_active_hour_count,-0.1250000000000023,False,not selected
6,1,touch_app_diversity,1.7649999999999895,True,>= 0
6,1,touch_click_event_count,-0.914999999999996,False,not selected
6,1,touch_distinct_event_count,-0.6799999999999953,False,not selected
6,1,touch_scroll_direction_change_count,-0.5449999999999999,False,not selected
6,1,touch_scroll_event_count,-0.9549999999999967,False,not selected
6,1,touch_scroll_index_change_median,1.829999999999992,True,>= 0
6,1,touch_unique_app_count,-0.15999999999999479,False,not selected
6,2,app_foreground_event_count,1.2099999999999993,False,not selected
6,2,app_use_diversity,-0.6199999999999904,False,not selected
6,2,unique_foreground_apps,0.2549999999999946,False,not selected
6,2,gsm_cell_transition_count,1.850000000000018,True,>= 0
6,2,unique_gsm_cell_count,1.6000000000000127,False,not selected
6,2,keyboard_deletion_event_count,1.875000000000018,True,>= 0
6,2,keyboard_inter_event_interval_iqr_ms,1.154999999999995,False,not selected
6,2,keyboard_long_pause_count_2s,1.4750000000000176,False,not selected
6,2,keyboard_median_inter_event_interval_ms,-1.9700000000000009,True,<= 0
6,2,keyboard_typing_burst_count,0.700000000000013,False,not selected
6,2,message_distinct_event_count,1.549999999999998,False,not selected
6,2,activity_active_hour_count,1.6299999999999994,True,>= 0
6,2,activity_state_diversity,-0.1899999999999946,False,not selected
6,2,activity_still_fraction,0.12499999999999972,False,not selected
6,2,activity_transition_count,0.5200000000000005,False,not selected
6,2,activity_unknown_fraction,0.14000000000000096,False,not selected
6,2,median_unlocked_session_duration_seconds,-1.8549999999999942,True,<= 0
6,2,screen_active_hour_count,0.1899999999999972,False,not selected
6,2,screen_event_count,0.5499999999999978,False,not selected
6,2,screen_off_event_count,0.6300000000000017,False,not selected
6,2,screen_on_event_count,0.7700000000000026,False,not selected
6,2,screen_transition_count,-0.579999999999995,False,not selected
6,2,screen_unlock_event_count,1.1950000000000032,False,not selected
6,2,telephony_event_count,-0.3049999999999961,False,not selected
6,2,telephony_mobile_data_enabled_fraction,-2.1999999999999846,True,<= 0
6,2,touch_active_hour_count,0.700000000000013,False,not selected
6,2,touch_app_diversity,2.3350000000000044,True,>= 0
6,2,touch_click_event_count,-0.5899999999999932,False,not selected
6,2,touch_distinct_event_count,-0.7300000000000019,False,not selected
6,2,touch_scroll_direction_change_count,0.12999999999998973,False,not selected
6,2,touch_scroll_event_count,-0.9500000000000145,False,not selected
6,2,touch_scroll_index_change_median,1.7199999999999989,True,>= 0
6,2,touch_unique_app_count,1.5050000000000023,False,not selected
6,3,app_foreground_event_count,1.7350000000000052,True,>= 0
6,3,app_use_diversity,-0.44499999999999185,True,<= 0
6,3,unique_foreground_apps,1.3700000000000043,False,not selected
6,3,gsm_cell_transition_count,1.5000000000000135,False,not selected
6,3,unique_gsm_cell_count,0.4250000000000153,False,not selected
6,3,keyboard_deletion_event_count,0.10000000000001052,False,not selected
6,3,keyboard_inter_event_interval_iqr_ms,0.845000000000006,False,not selected
6,3,keyboard_long_pause_count_2s,1.4500000000000064,False,not selected
