device_id,n_rows,Subject_ID_D
fb6c9950-aa2d-49e3-80a2-a1ac7d05f7bc,4,NOT_MAPPED
fbdfe605-6b43-4064-b8a2-82f5d289944d,4,NOT_MAPPED
fc6dc25e-a8a9-4b81-9443-119762ed0927,4,NOT_MAPPED
219a07f5-7fcb-443b-b6cc-c53f08b40770,3,NOT_MAPPED
348f2558-7bcd-4a92-ba7b-4ddb0d892767,3,NOT_MAPPED
3b3f73c4-f675-40fa-ba96-268da25d4534,3,086
3f8e5189-b3f6-4fed-8528-1154425db3fc,3,NOT_MAPPED
5a305fb3-9bb9-466b-961e-a7c6889be5d6,3,025
5db12fe9-07d4-47ec-8dc3-cc78b21bd927,3,NOT_MAPPED
5fc9ae47-81c2-4c71-8705-c17a0331b764,3,038
65e972b6-76d5-42bc-b86c-549d697e9f5e,3,NOT_MAPPED
66854e31-511f-4eb1-9ab1-50e2072802f4,3,NOT_MAPPED
71a5a99f-71a0-41a7-8893-3a100b37adc3,3,057
aa09b56f-75e8-404b-9474-5c500a17ad9a,3,NOT_MAPPED
aa18cca9-ee68-4392-bc62-cca8723a0356,3,NOT_MAPPED
b2517543-8321-48c0-9de4-3a6db6592a71,3,NOT_MAPPED
d89ac59d-c40b-4399-ae70-b8dbd15245e5,3,NOT_MAPPED
