repeat,fold,feature,gradient_weight,extra_weight
3,1,unique_gsm_cell_count,1.057657864549217,0.05765786454921695
3,1,unique_gsm_lac_count,1.0071272609739976,0.007127260973997629
3,1,keyboard_deletion_event_count,1.072062178023099,0.072062178023099
3,1,keyboard_inter_event_interval_iqr_ms,1.1385308096643962,0.13853080966439624
3,1,keyboard_long_pause_count_2s,1.026730580582384,0.02673058058238409
3,1,keyboard_median_inter_event_interval_ms,1.2018566497795171,0.20185664977951712
3,1,keyboard_typing_burst_count,1.060355995097919,0.06035599509791889
3,1,message_distinct_event_count,1.0995546486845058,0.09955464868450581
3,1,outgoing_message_count,1.0061387268690882,0.006138726869088229
3,1,activity_active_hour_count,1.2337413774084038,0.23374137740840384
3,1,activity_state_diversity,1.0520208495447785,0.05202084954477848
3,1,activity_still_fraction,1.0406733317728558,0.040673331772855814
3,1,activity_transition_count,1.081245514083943,0.08124551408394298
3,1,activity_unknown_fraction,1.0516106983000102,0.051610698300010194
3,1,median_unlocked_session_duration_seconds,1.0483809869380247,0.04838098693802473
3,1,night_screen_event_count,1.0898623279229536,0.08986232792295357
3,1,screen_active_hour_count,1.133789859040718,0.13378985904071805
3,1,screen_event_count,1.172760276312627,0.17276027631262703
3,1,screen_off_event_count,1.1399397063849117,0.1399397063849117
3,1,screen_on_event_count,1.1543173875280333,0.15431738752803326
3,1,screen_transition_count,1.1499465178396666,0.14994651783966662
3,1,screen_unlock_event_count,1.2913222472275194,0.2913222472275194
3,1,telephony_event_count,1.114760822532186,0.11476082253218589
3,1,telephony_mobile_data_enabled_fraction,1.2141769876008741,0.2141769876008741
3,1,telephony_network_type_diversity,1.1472057768365822,0.1472057768365822
3,1,touch_active_hour_count,1.1718654996618252,0.17186549966182518
3,1,touch_app_diversity,1.0317622951977437,0.03176229519774365
3,1,touch_click_event_count,1.1295521497146177,0.1295521497146177
3,1,touch_distinct_event_count,1.1283726097575468,0.12837260975754683
3,1,touch_scroll_direction_change_count,1.0592911003313963,0.059291100331396285
3,1,touch_scroll_event_count,1.1253495570784058,0.12534955707840578
3,1,touch_scroll_index_change_median,1.212847677772275,0.21284767777227498
3,1,touch_unique_app_count,1.057315263971812,0.05731526397181197
3,2,app_foreground_event_count,1.237729449536219,0.237729449536219
3,2,app_use_diversity,1.2712006581142818,0.27120065811428185
3,2,unique_foreground_apps,1.1787030099076194,0.17870300990761945
3,2,gsm_cell_transition_count,1.1059038492685032,0.10590384926850316
3,2,unique_gsm_cell_count,1.1621286695978053,0.16212866959780525
3,2,unique_gsm_lac_count,1.0697510281025548,0.06975102810255485
3,2,keyboard_deletion_event_count,1.0997294842732575,0.09972948427325745
3,2,keyboard_inter_event_interval_iqr_ms,1.0585735471625835,0.05857354716258345
3,2,keyboard_long_pause_count_2s,1.1804527847884663,0.18045278478846627
3,2,keyboard_median_inter_event_interval_ms,1.1612637557653733,0.16126375576537333
3,2,keyboard_typing_burst_count,1.046584947743063,0.0465849477430631
3,2,message_distinct_event_count,1.0248158841927253,0.02481588419272529
3,2,outgoing_message_count,1.0758357739211672,0.07583577392116725
