feature_scope,term_name,coefficient_mean,coefficient_sd,coefficient_median,coefficient_positive_fraction,n_outer_folds,absolute_mean_coefficient
primary_37,screen_off_event_count,0.013981377310065884,0.02552997539098803,0.00339131072422585,0.85,100,0.013981377310065884
primary_37,gsm_cell_transition_count,-0.013690664402642407,0.035178269555999016,-0.0021845084217587997,0.33,100,0.013690664402642407
primary_37,touch_unique_app_count,0.007453743650460499,0.025892960840992116,0.00491829696729335,0.87,100,0.007453743650460499
primary_37,activity_active_hour_count,0.005349295154947102,0.037834831668274393,0.0016687373584312,0.67,100,0.005349295154947102
primary_37,missingindicator_touch_scroll_direction_change_count,0.004035218680602712,0.027071997738245708,0.00084734176628165,0.54,100,0.004035218680602712
primary_37,missingindicator_touch_scroll_index_change_median,0.004035218680602712,0.027071997738245708,0.00084734176628165,0.54,100,0.004035218680602712
primary_37,activity_state_diversity,0.00389999650064767,0.030754491524103627,0.00024861172118450457,0.51,100,0.00389999650064767
primary_37,activity_still_fraction,-0.003577223302612134,0.04708426682881292,0.0005942254712026,0.55,100,0.003577223302612134
primary_37,activity_unknown_fraction,-0.0027266114170044447,0.046055522933489516,-0.0020568996731227997,0.33,100,0.0027266114170044447
primary_37,activity_transition_count,0.0023769691921193556,0.028134383525530868,-0.00076557312403365,0.41,100,0.0023769691921193556
primary_37,unique_gsm_cell_count,0.0018244441291719606,0.02186309361923671,0.00227321409288725,0.77,100,0.0018244441291719606
primary_37,missingindicator_app_foreground_event_count,-0.0016455756858412749,0.03565402008848544,0.00069382620975735,0.6,100,0.0016455756858412749
primary_37,missingindicator_app_use_diversity,-0.0016455756858412749,0.03565402008848544,0.00069382620975735,0.6,100,0.0016455756858412749
primary_37,missingindicator_unique_foreground_apps,-0.0016455756858412749,0.03565402008848544,0.00069382620975735,0.6,100,0.0016455756858412749
primary_plus_adjusted,telephony_mobile_data_enabled_fraction,-0.10315570076654808,0.15553566919917186,-0.016520099488360397,0.0,100,0.10315570076654808
primary_plus_adjusted,app_use_diversity,0.09668511647461052,0.140185781480713,0.017279702284956802,1.0,100,0.09668511647461052
primary_plus_adjusted,app_foreground_event_count,0.06057971740313196,0.09497533755057819,0.0085703492911331,1.0,100,0.06057971740313196
primary_plus_adjusted,screen_unlock_event_count,0.051701149201883734,0.07262499675172543,0.0091794197085931,1.0,100,0.051701149201883734
primary_plus_adjusted,missingindicator_message_distinct_event_count,0.04869591025201232,0.07876623412413974,0.008975950867829999,1.0,100,0.04869591025201232
primary_plus_adjusted,missingindicator_outgoing_message_count,0.04869591025201232,0.07876623412413974,0.008975950867829999,1.0,100,0.04869591025201232
primary_plus_adjusted,unique_foreground_apps,0.04722132633838834,0.06532542700279388,0.010310293019888499,1.0,100,0.04722132633838834
primary_plus_adjusted,night_screen_event_count,-0.045118624280710035,0.07620859097156163,-0.01009565372664455,0.04,100,0.045118624280710035
primary_plus_adjusted,missingindicator_keyboard_deletion_event_count,-0.04418953431676556,0.06165566969119337,-0.0091112504620626,0.0,100,0.04418953431676556
primary_plus_adjusted,missingindicator_keyboard_inter_event_interval_iqr_ms,-0.04418953431676556,0.06165566969119337,-0.0091112504620626,0.0,100,0.04418953431676556
primary_plus_adjusted,missingindicator_keyboard_long_pause_count_2s,-0.04418953431676556,0.06165566969119337,-0.0091112504620626,0.0,100,0.04418953431676556
primary_plus_adjusted,missingindicator_keyboard_median_inter_event_interval_ms,-0.04418953431676556,0.06165566969119337,-0.0091112504620626,0.0,100,0.04418953431676556
primary_plus_adjusted,missingindicator_keyboard_typing_burst_count,-0.04418953431676556,0.06165566969119337,-0.0091112504620626,0.0,100,0.04418953431676556
primary_plus_adjusted,missingindicator_night_screen_event_count,0.039103763221411444,0.05186485853654568,0.00934255259096265,0.99,100,0.039103763221411444
primary_plus_adjusted,missingindicator_screen_active_hour_count,0.039103763221411444,0.05186485853654568,0.00934255259096265,0.99,100,0.039103763221411444
primary_plus_adjusted,missingindicator_screen_event_count,0.039103763221411444,0.05186485853654568,0.00934255259096265,0.99,100,0.039103763221411444
primary_plus_adjusted,missingindicator_screen_off_event_count,0.039103763221411444,0.05186485853654568,0.00934255259096265,0.99,100,0.039103763221411444
primary_plus_adjusted,missingindicator_screen_on_event_count,0.039103763221411444,0.05186485853654568,0.00934255259096265,0.99,100,0.039103763221411444
primary_plus_adjusted,missingindicator_screen_transition_count,0.039103763221411444,0.05186485853654568,0.00934255259096265,0.99,100,0.039103763221411444
primary_plus_adjusted,missingindicator_screen_unlock_event_count,0.039103763221411444,0.05186485853654568,0.00934255259096265,0.99,100,0.039103763221411444
primary_plus_adjusted,keyboard_deletion_event_count,0.03663637132445752,0.07976389015647561,0.0068269337162604,1.0,100,0.03663637132445752
primary_plus_adjusted,touch_click_event_count,0.03571030548214934,0.05126853851555636,0.0077040168430311,1.0,100,0.03571030548214934
primary_plus_adjusted,touch_scroll_index_change_median,0.03230498334281734,0.05773848090583351,0.00673770913087805,0.96,100,0.03230498334281734
primary_plus_adjusted,missingindicator_activity_active_hour_count,0.03155073973583085,0.04108159338143805,0.00826971061464135,0.99,100,0.03155073973583085
